ID	Leftover	Build	Cover Dependence	Cover Data	Previous Setup	Setup	Next Setup	Pieces	Solve %	Solve Fraction	Mirror
31BDB9FBFE	L	ILLZ	L,*p4{ILZ=1}	000000010001111001011111111101000000000000000000000000000000000000101111111101111000101010000000		v115@ChilGeglAtBeglEeBtilEeAtzhJeAgH		[^ILZ]!,*p3	98.29%	4954/5040	31DDBB6FFE
31BDB9FBFF	L	ILLZ	L,*p4{ILZ=1}	1		v115@9gwhHeAtwhGeBtwhilDeAtglwhglEeilJeAgH		[^ILZ]!,*p3	95.56%	4816/5040	31DDBB6FFF
31BDB9FEFF	L	ILLO	L,*p4{ILO=1}	1		v115@9gwhFeglRpwhFeglRpwhFeilwhFeilJeAgH		[^ILO]!,*p3	99.05%	4992/5040	31DDBB7EFF
31BDBAAFFE	L	ILJS	L,*p4{IJS=1}	010011010100111100111111110101010011000011110000111111110000111111111111111111111111010011010011		v115@9gwhi0FewhglQ4g0FewhglR4FewhhlQ4PeAgH		[^IJS]!,*p3	97.58%	4918/5040	31DDBABBFE
31BDBAAFFF	L	ILJS	L,*p4{IJS=1}	101100101011111111001111001010101100111111111111111111111111000011110000111111110000101100101100		v115@9gQ4HewhR4Gewhg0Q4Feglwhi0CeilwhJeAgH		[^IJS]!,*p3	93.33%	4704/5040	31DDBABBFF
31BDBABBFE	L	ILJZ	L,*p4{IJZ=1}	010011010100011110011111111101010011000001111000001111111100010011111111111111111111111111010011		v115@9gwhh0AtFewhg0BtFewhg0AtglFewhilPeAgH		[^IJZ]!,*p3	95.08%	4792/5040	31DDBAAFFE
31BDBABBFF	L	ILJZ	L,*p4{IJZ=1}	111100111111111111111111111111111100111111111111111111111111111100001111111100111111110000111100		v115@EhAtBeglEeBtBeglEeAti0hlCezhg0JeAgH		[^IJZ]!,*p3	90.95%	4584/5040	31DDBAAFFF
31BDBABEFF	L	ILJO	L,*p4{IJO=1}	1		v115@9gwhFei0whFeRpg0whFeRpglwhFeilJeAgH		[^IJO]!,*p3	99.05%	4992/5040	31DDBABEFF
31BDBAEBFE	L	ILSZ	L,*p4{ISZ=1}	101100101010111111110001111010101100101100111111111111111111111111000001111000001111111100101100		v115@DhzhGeQ4hlEeBtR4glFeBtQ4glJeAgH		[^ISZ]!,*p3	99.96%	5038/5040	31DDBBABFE
31BDBAEBFF	L	ILSZ	L,*p4{ISZ=1}	000000000000000111101111111100000000000000000001111000001111111100111111111111111111111111000000		v115@9gwhilFewhglAtGewhBtR4EewhAtR4PeAgH		[^ISZ]!,*p3	99.96%	5038/5040	31DDBBABFF
31BDBAEEFF	L	ILSO	L,*p4{ISO=1}	1		v115@9gRpQ4GeRpR4FeilQ4FeglzhOeAgH		[^ISO]!,*p3	100.00%	5040/5040	31DDBBBAFF
31BDBAFAFD	L	ILZO	L,*p4{IZO=1}	000000000000000000000011111111000000000000000000000000000000000000000000111111111111111111111111		v115@9gilGeglBtGeRpBtFeRpzhNeAgH		[^IZO]!,*p3	100.00%	5040/5040	31DDBBAEFD
31BDBAFAFE	L	ILZO	L,*p4{IZO=1}	000111000000000000111111111111000111000111000111010000111101010111111111111111111111111111111111		v115@9gzhFeRpBtFeRpglBtEeilQeAgH		[^IZO]!,*p3	99.72%	5026/5040	31DDBBAEFE
31BDBAFAFF	L	ILZO	L,*p4{IZO=1}	1		v115@9gwhHeAtwhGeBtwhRpEeAtglwhRpDeilJeAgH		[^IZO]!,*p3	97.50%	4914/5040	31DDBBAEFF
31BDBDAFFD	L	LLJS	L,*p4{LJS=1}	000100000100000000111100000000000000010100111100111111110101000000000000111111110000000100000100		v115@9gQ4hlGeR4glGeg0Q4glFegli0DeilJeAgH		[^LJS]!,*p3	100.00%	5040/5040	31DDBE7BFD
31BDBDAFFE	L	LLJS	L,*p4{LJS=1}	010011010011010100111100111111110101000000111100111111110000111111111111111111111111010011010011		v115@9gi0GeglQ4g0GeglR4FeilQ4DeilJeAgH		[^LJS]!,*p3	100.00%	5040/5040	31DDBE7BFE
31BDBDAFFF	L	LLJS	L,*p4{LJS=1}	101100101100101011111111001111001010111111111111111111111111000000111100111111110000101100101100		v115@9gQ4GehlR4Fehlg0Q4Fehli0EehlJeAgH		[^LJS]!,*p3	93.06%	4690/5040	31DDBE7BFF
31BDBDBEFF	L	LLJO	L,*p4{LJO=1}	1		v115@Ehi0GeRpg0ilDeRphlFeilJeAgH		[^LJO]!,*p3	96.35%	4856/5040	31DDBE7EFF
31BDBDEBFE	L	LLSZ	L,*p4{LSZ=1}	101100101100101010111111110001111010101100111111111111111111111111000000011110001111111100101100		v115@HhglQ4BtFeglR4BtglDehlQ4ilNeAgH		[^LSZ]!,*p3	98.57%	4968/5040	31DDBF6BFE
31BDBDEBFF	L	LLSZ	L,*p4{LSZ=1}	001101001101000000111111110001111000001101111111111111111111111111010100011110011111111101001101		v115@EhilGeglR4BeBtCeR4glCeBtBeilJeAgH		[^LSZ]!,*p3	98.17%	4948/5040	31DDBF6BFF
31BDBDEEFE	L	LLSO	L,*p4{LSO=1}	111010111010111111111111111111111111111010101011111111101000111100111010101011111111100011110010		v115@FhRpglQ4FeRpglR4FeilQ4DeilJeAgH		[^LSO]!,*p3	99.52%	5016/5040	31DDBF7AFE
31BDBDEEFF	L	LLSO	L,*p4{LSO=1}	1		v115@EhglRpGeglRpBeR4CeilAeR4DeilJeAgH		[^LSO]!,*p3	99.48%	5014/5040	31DDBF7AFF
31BDBDFAFE	L	LLZO	L,*p4{LZO=1}	000011000011000000000000000011111111000011000011000000000000000011111111111111111111111111111111		v115@9gilGeglBtGeRpBtglEeRpilOeAgH		[^LZO]!,*p3	99.96%	5038/5040	31DDBF6EFE
31BDBDFAFF	L	LLZO	L,*p4{LZO=1}	1		v115@GhAtEeglRpBtEeglRpAtglEeklJeAgH		[^LZO]!,*p3	98.10%	4944/5040	31DDBF6EFF
31BDBEABFC	L	LJSZ	L,*p4{JSZ=1}	001101001101001101000000111111110001111000111111111111111111111111010101000111101111111101001101		v115@Ehi0HeQ4g0ilCeBtR4glFeBtQ4JeAgH		[^JSZ]!,*p3	98.41%	4960/5040	31DDBEABFC
31BDBEABFD	L	LJSZ	L,*p4{JSZ=1}	000111000111000111000000000111101111111100010101000111101111111101111111111111111111111111000111		v115@9gh0AtGeg0BtGeg0AtglCeR4BeilBeR4MeAgH		[^JSZ]!,*p3	98.17%	4948/5040	31DDBEABFD
31BDBEABFE	L	LJSZ	L,*p4{JSZ=1}	010011010011010011010101000111101111111101000000000111101111111100111111111111111111111111010011		v115@EhR4AtEeg0R4BtEei0AtglGeilJeAgH		[^JSZ]!,*p3	97.98%	4938/5040	31DDBEABFE
31BDBEABFF	L	LJSZ	L,*p4{JSZ=1}	100000100000100000101010111111110001111010000000111111110000000000000000000111100000000000100000		v115@9gQ4BtGeR4BtFeg0Q4Gegli0DeilJeAgH		[^JSZ]!,*p3	94.29%	4752/5040	31DDBEABFF
31BDBEAEFE	L	LJSO	L,*p4{JSO=1}	110010110010110010111111111111111111111111000000111111110000011110110010101010111111110001111010		v115@9gQ4GeRpR4FeRpg0Q4Gegli0DeilJeAgH		[^JSO]!,*p3	100.00%	5040/5040	31DDBEBAFE
31BDBEAEFF	L	LJSO	L,*p4{JSO=1}	001101001101001101000000111111110000011110111111111111111111111111001101010101000111101111111101		v115@9gi0GeglQ4g0GeglR4EeRphlQ4EeRpJeAgH		[^JSO]!,*p3	99.96%	5038/5040	31DDBEBAFF
31BDBEBAFF	L	LJZO	L,*p4{JZO=1}	1		v115@Ehi0GeRpg0CeBtBeRpglDeBtAeilJeAgH		[^JZO]!,*p3	99.25%	5002/5040	31DDBEAEFF
31BDBEEAFF	L	LSZO	L,*p4{SZO=1}	1		v115@GhAtHeBtRpDeR4AtglRpCeR4ilJeAgH		[^SZO]!,*p3	99.76%	5028/5040	31DDBFAAFF
31BDF9FFFF	L	ILL	L,*p3{IL=1}	1		v115@9ghlwhGehlwhGehlwhGehlwhQeAgH		[^IL]!,*p2	87.54%	4412/5040	31DDFB7FFF
31BDFABFFF	L	ILJ	L,*p3{IJ=1}	101111111111100111110000101010		v115@Ghg0Ieg0ilEeh0glEezhJeAgH		[^IJ]!,*p2	93.13%	4694/5040	31DDFABFFF
31BDFAFBFF	L	ILZ	L,*p3{IZ=1}	1		v115@9gwhHeAtwhGeBtwhGeAtglwhFeilJeAgH		[^IZ]!,*p2	97.02%	4890/5040	31DDFBAFFF
31BDFAFEFF	L	ILO	L,*p3{IO=1}	1		v115@9gRpHeRpHeilGeglzhOeAgH		[^IO]!,*p2	99.09%	4994/5040	31DDFBBEFF
31BDFDBFFF	L	LLJ	L,*p3{LJ=1}	1		v115@9gglIeglIeilDei0ilFeg0JeAgH		[^LJ]!,*p2	85.04%	4286/5040	31DDFE7FFF
31BDFDFBFF	L	LLZ	L,*p3{LZ=1}	1		v115@9gglIeglIeilCeBtBeilDeBtKeAgH		[^LZ]!,*p2	93.53%	4714/5040	31DDFF6FFF
31BDFDFEFF	L	LLO	L,*p3{LO=1}	1		v115@EhglRpGeglRpGeilGeilJeAgH		[^LO]!,*p2	99.84%	5032/5040	31DDFF7EFF
31BDFEBBFF	L	LJZ	L,*p3{JZ=1}	010101000011111001111111111101		v115@9gh0AtGeg0BtGeg0AtglGeilQeAgH		[^JZ]!,*p2	94.44%	4760/5040	31DDFEAFFF
31BDFEBEFF	L	LJO	L,*p3{JO=1}	1		v115@Ehi0GeRpg0GeRpglGeilJeAgH		[^JO]!,*p2	99.84%	5032/5040	31DDFEBEFF
31BDFEEBFF	L	LSZ	L,*p3{SZ=1}	010101010000111110111111111101		v115@EhR4AtFeR4BtHeAtglGeilJeAgH		[^SZ]!,*p2	97.50%	4914/5040	31DDFFABFF
31BDFEFAFE	L	LZO	L,*p3{ZO=1}	000000000000000000001111111111		v115@9gilGeglBtGeRpBtFeRpReAgH		[^ZO]!,*p2	99.84%	5032/5040	31DDFFAEFE
31BDFEFAFF	L	LZO	L,*p3{ZO=1}	1		v115@FhRpFeBtRpGeBtglGeilJeAgH		[^ZO]!,*p2	98.29%	4954/5040	31DDFFAEFF
31DD3AAAFF	J	ILJSZO	J,*p6{ILSZO=1}	000000000000000000000000000000000101000101000101000000000101000000000100000000000000000000000000000000000101000100000000000000000000000000000000000000000000000000110011000000110011000000110011000000000000000000000000000000000000110011000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000110011000000000011000000000000000000000000000101000101000101000000000000000000110011000000110011000000110011000000000101000101000101000101000000110011000101010011011111010011011111000101000000110011000101010011011111010011011111000101000000110011000101010011011111010011011111000000000000000000000000000000000101000101000101000000000101000000000100000000000000000000000000000000000101000100000000000000000101000000000100000000000000110011000000000000000000000011000000000101000000110011000101010011011111010011011111000000000101000000000100000000000000000000010011011111000000000000111100000100000011000000010011011111000100000000111100000000000000000000000000000000000000000000000000000000000000000000000000000101000000110011000101010011011111010011011111000000000000000000000000000000000000000000010011011111000000000000111100000000000000000000010011011111000000000000111100000000000101000100000000000000000000110011000000000011000000000000000000000101000000110011000101010011011111010011011111000000000101000100000000000100000011000000010011011111000100000000111100000000000000000000010011011111000000000000111100		v115@9gQ4zhAtDeR4RpBtDeg0Q4RpAtglDei0ilNeAgH		[^ILSZO]!,*p3	96.67%	406/420	31BD3AAAFF
31DD7B6BFE	J	IJJSZ	J,*p5{IJSZ=1}	010011010011000000111111010011010011010100111011111101000000111011111100111111111111111111010011010011010011000000111111010011010100111011111101010011000011100011111100111111111111111111010011000000000000111011111100000000000011100011111100111111111111111111000000111111111111111111111111111111111111111111111111111111111111111111111111010011010011000000111111		v115@DhzhFeR4Atg0Deg0R4Btg0Dei0Ath0JeAgH		[^IJSZ]!,*p3	98.57%	1242/1260	31BD79EBFE
31DD7B6BFF	J	IJJSZ	J,*p5{IJSZ=1}	010011010011010011111111010011010011010100111011111101010100111011111101111111111111111111010011010011010011010011111111010011010100111011111101010011000011100011111100111111111111111111010011010011010100111011111101010011000011100011111100111111111111111111010011111111111111111111111111111111111111111111111111111111111111111111111111010011010011010011111111		v115@/gzhFeR4Atg0Deg0R4Btg0Dei0Ath0NeAgH		[^IJSZ]!,*p3	98.10%	1236/1260	31BD79EBFF
31DDAEAFFF	J	TLJS	J,*p4{TLS=1}	1		v115@9gQ4IeR4Heg0Q4ywDegli0wwCeilJeAgH		[^TLS]!,*p3	87.06%	4388/5040	31BDAEBBFF
31DDBA7FFF	J	ILJJ	J,*p4{ILJ=1}	1		v115@Ehwhh0Gewhh0ilDewhh0glFewhh0JeAgH		[^ILJ]!,*p3	82.22%	4144/5040	31BDB9BFFF
31DDBAAFFE	J	ILJS	J,*p4{ILS=1}	010011010011110001111111110101000011110000111111110000010011111111111111111111111111010011010011		v115@DhQ4hlwhFeR4glwhFeg0Q4glwhFei0whJeAgH		[^ILS]!,*p3	95.08%	4792/5040	31BDBABBFE
31DDBAAFFF	J	ILJS	J,*p4{ILS=1}	111100111111111111111111111111111111111111111111111111111100001111111111111111000000111100111100		v115@/gQ4IeR4Eeg0ilQ4Eeg0glzhCeh0JeAgH		[^ILS]!,*p3	90.95%	4584/5040	31BDBABBFF
31DDBABBFE	J	ILJZ	J,*p4{ILZ=1}	010011010001111001011111111101000001111000001111111100010011010011111111111111111111111111010011		v115@DhilwhFeglAtg0whFeBtg0whFeAth0whJeAgH		[^ILZ]!,*p3	97.58%	4918/5040	31BDBAAFFE
31DDBABBFF	J	ILJZ	J,*p4{ILZ=1}	101100101111111110100111100010111111111111111111111111101100101100000111100011111111000000101100		v115@9gwhHeAtwhGeBtwhg0FeAtglwhi0CeilJeAgH		[^ILZ]!,*p3	93.33%	4704/5040	31BDBAAFFF
31DDBABEFF	J	ILJO	J,*p4{ILO=1}	1		v115@9gilFewhglRpFewhg0RpFewhi0FewhJeAgH		[^ILO]!,*p3	99.05%	4992/5040	31BDBABEFF
31DDBB6FFE	J	IJJS	J,*p4{IJS=1}	000000010100111100111111110101000000000000000000000000000000101111111110011110001010000000000000		v115@/gi0Eeg0BeQ4g0Eei0R4EezhQ4OeAgH		[^IJS]!,*p3	98.29%	4954/5040	31BDB9FBFE
31DDBB6FFF	J	IJJS	J,*p4{IJS=1}	1		v115@9gQ4HewhR4Gewhg0Q4Dei0whi0Eeg0whJeAgH		[^IJS]!,*p3	95.56%	4816/5040	31BDB9FBFF
31DDBB7BFF	J	IJJZ	J,*p4{IJZ=1}	1		v115@DhzhHeAtg0Deg0BeBtg0Dei0Ath0JeAgH		[^IJZ]!,*p3	95.79%	4828/5040	31BDB9EFFF
31DDBB7EFF	J	IJJO	J,*p4{IJO=1}	1		v115@9gRpg0FewhRpg0Fewhi0Fewhi0FewhJeAgH		[^IJO]!,*p3	99.05%	4992/5040	31BDB9FEFF
31DDBBABFE	J	IJSZ	J,*p4{ISZ=1}	010011010101000111101111111101010011010011000001111000001111111100111111111111111111111111010011		v115@9gzhFeh0AtGeg0BtR4Eeg0AtR4PeAgH		[^ISZ]!,*p3	99.96%	5038/5040	31BDBAEBFE
31DDBBABFF	J	IJSZ	J,*p4{ISZ=1}	000000000000111111110001111000000000000000111111111111111111111111000001111000001111111100000000		v115@Dhi0whGeQ4g0whEeBtR4whFeBtQ4whJeAgH		[^ISZ]!,*p3	99.96%	5038/5040	31BDBAEBFF
31DDBBAEFD	J	IJSO	J,*p4{ISO=1}	000000000000000000000011111111000000000000000000000000000000000000000000111111111111111111111111		v115@Ehi0GeR4g0FeR4RpDezhRpJeAgH		[^ISO]!,*p3	100.00%	5040/5040	31BDBAFAFD
31DDBBAEFE	J	IJSO	J,*p4{ISO=1}	000111000000000011110011111111000111000111010000111101010111111111000111111111111111111111111111		v115@DhzhFeR4RpEeR4g0RpGei0JeAgH		[^ISO]!,*p3	99.72%	5026/5040	31BDBAFAFE
31DDBBAEFF	J	IJSO	J,*p4{ISO=1}	1		v115@9gQ4HewhR4Gewhg0Q4EeRpwhi0DeRpwhJeAgH		[^ISO]!,*p3	97.50%	4914/5040	31BDBAFAFF
31DDBBBAFF	J	IJZO	J,*p4{IZO=1}	1		v115@EhAtRpFeBtRpFeAti0Eezhg0JeAgH		[^IZO]!,*p3	100.00%	5040/5040	31BDBAEEFF
31DDBE7BFD	J	LJJZ	J,*p4{LJZ=1}	010000010000010100011110011111111101000000011110000000000000010000000011111111000000000000010000		v115@Ehh0AtGeg0Btg0Feg0Atgli0DeilJeAgH		[^LJZ]!,*p3	100.00%	5040/5040	31BDBDAFFD
31DDBE7BFE	J	LJJZ	J,*p4{LJZ=1}	000111000111000000011110001111111100010100011110011111111101000111111111111111111111111111000111		v115@EhilGeglAth0FeBtj0DeAth0JeAgH		[^LJZ]!,*p3	100.00%	5040/5040	31BDBDAFFE
31DDBE7BFF	J	LJJZ	J,*p4{LJZ=1}	111000111000111111111111111111111111101011111111100011110010111000000011111111001111000000111000		v115@9gh0GeAth0FeBth0FeAtglh0EeilJeAgH		[^LJZ]!,*p3	93.06%	4690/5040	31BDBDAFFF
31DDBE7EFF	J	LJJO	J,*p4{LJO=1}	1		v115@9gilGeglRpGeg0RpDel0Feg0JeAgH		[^LJO]!,*p3	96.35%	4856/5040	31BDBDBEFF
31DDBEABFC	J	LJSZ	J,*p4{LSZ=1}	000111000111000000000111101111111100000111010100011110011111111101111111111111111111111111000111		v115@9gilGeglAtHeBtR4Cei0AtR4Feg0JeAgH		[^LSZ]!,*p3	98.41%	4960/5040	31BDBEABFC
31DDBEABFD	J	LJSZ	J,*p4{LSZ=1}	001101001101000000111111110001111000001101111111111111111111111111010100011110011111111101001101		v115@EhQ4hlGeR4glBeBtCeg0Q4glCeBtBei0JeAgH		[^LSZ]!,*p3	98.17%	4948/5040	31BDBEABFD
31DDBEABFE	J	LJSZ	J,*p4{LSZ=1}	101100101100101010111111110001111010101100111111111111111111111111000000011110001111111100101100		v115@9gQ4BtGeR4BtglEeg0Q4ilEei0QeAgH		[^LSZ]!,*p3	97.98%	4938/5040	31BDBEABFE
31DDBEABFF	J	LJSZ	J,*p4{LSZ=1}	010000010000010101000111101111111101010000000000011110000000000000000011111111000000000000010000		v115@EhR4AtFeR4Btg0GeAtgli0DeilJeAgH		[^LSZ]!,*p3	94.29%	4752/5040	31BDBEABFF
31DDBEAEFF	J	LJSO	J,*p4{LSO=1}	1		v115@9gilGeglRpGeg0RpBeR4Cei0AeR4NeAgH		[^LSO]!,*p3	99.25%	5002/5040	31BDBEBAFF
31DDBEBAFE	J	LJZO	J,*p4{LZO=1}	110010110010111111111111111111111111110010110010000011111111000000111100101011111111101000111100		v115@9gRpGeAtRpFeBtg0GeAtgli0DeilJeAgH		[^LZO]!,*p3	100.00%	5040/5040	31BDBEAEFE
31DDBEBAFF	J	LJZO	J,*p4{LZO=1}	001101001101000000001111111100001111001101001101111111111111111111111111010100001111010111111111		v115@EhilGeglAtg0RpEeBtg0RpEeAth0JeAgH		[^LZO]!,*p3	99.96%	5038/5040	31BDBEAEFF
31DDBF6BFE	J	JJSZ	J,*p4{JSZ=1}	010011010011010011010101000111101111111101000000000111101111111100111111111111111111111111010011		v115@NhR4Atg0Deg0R4Btg0Dei0Ath0JeAgH		[^JSZ]!,*p3	98.57%	4968/5040	31BDBDEBFE
31DDBF6BFF	J	JJSZ	J,*p4{JSZ=1}	000111000111000111000000000111101111111100010101000111101111111101111111111111111111111111000111		v115@9gi0GeBtg0Geg0BtCeR4Bei0BeR4MeAgH		[^JSZ]!,*p3	98.17%	4948/5040	31BDBDEBFF
31DDBF6EFE	J	JJSO	J,*p4{JSO=1}	000011000011000011000000000000000011111111000000000000000011111111000011111111111111111111111111		v115@Ehi0GeR4g0Eeg0R4RpEei0RpJeAgH		[^JSO]!,*p3	99.96%	5038/5040	31BDBDFAFE
31DDBF6EFF	J	JJSO	J,*p4{JSO=1}	1		v115@9gQ4IeR4Rpg0Eeg0Q4Rpg0Eek0OeAgH		[^JSO]!,*p3	98.10%	4944/5040	31BDBDFAFF
31DDBF7AFE	J	JJZO	J,*p4{JZO=1}	111010111010111010111111111111111111111111111010101010111111111000011110101010111111111000011110		v115@9gRpHeRpFeAth0FeBtj0DeAth0JeAgH		[^JZO]!,*p3	99.52%	5016/5040	31BDBDEEFE
31DDBF7AFF	J	JJZO	J,*p4{JZO=1}	1		v115@9gRpg0GeRpg0Gei0CeBtBei0DeBtKeAgH		[^JZO]!,*p3	99.48%	5014/5040	31BDBDEEFF
31DDBFAAFF	J	JSZO	J,*p4{SZO=1}	1		v115@9gQ4IeR4Heg0Q4BtDeRpi0BtCeRpJeAgH		[^SZO]!,*p3	99.76%	5028/5040	31BDBEEAFF
31DDFABFFF	J	ILJ	J,*p3{IL=1}	101111111111011111000010101010		v115@9gglIeglIehlEei0zhEeg0JeAgH		[^IL]!,*p2	93.13%	4694/5040	31BDFABFFF
31DDFB7FFF	J	IJJ	J,*p3{IJ=1}	1		v115@Ehwhh0Gewhh0Gewhh0Gewhh0JeAgH		[^IJ]!,*p2	87.54%	4412/5040	31BDF9FFFF
31DDFBAFFF	J	IJS	J,*p3{IS=1}	1		v115@9gQ4HewhR4Gewhg0Q4Gewhi0FewhJeAgH		[^IS]!,*p2	97.02%	4890/5040	31BDFAFBFF
31DDFBBEFF	J	IJO	J,*p3{IO=1}	1		v115@FhRpHeRpGei0Eezhg0JeAgH		[^IO]!,*p2	99.09%	4994/5040	31BDFAFEFF
31DDFE7FFF	J	LJJ	J,*p3{LJ=1}	1		v115@Ghg0Ieg0ilDei0glFei0JeAgH		[^LJ]!,*p2	85.04%	4286/5040	31BDFDBFFF
31DDFEAFFF	J	LJS	J,*p3{LS=1}	010100011111000111111111110101		v115@EhQ4hlGeR4glGeg0Q4glGei0JeAgH		[^LS]!,*p2	94.44%	4760/5040	31BDFEBBFF
31DDFEBEFF	J	LJO	J,*p3{LO=1}	1		v115@9gilGeglRpGeg0RpGei0QeAgH		[^LO]!,*p2	99.84%	5032/5040	31BDFEBEFF
31DDFF6FFF	J	JJS	J,*p3{JS=1}	1		v115@Ghg0Ieg0BeR4Cei0AeR4Dei0JeAgH		[^JS]!,*p2	93.53%	4714/5040	31BDFDFBFF
31DDFF7EFF	J	JJO	J,*p3{JO=1}	1		v115@9gRpg0GeRpg0Gei0Gei0QeAgH		[^JO]!,*p2	99.84%	5032/5040	31BDFDFEFF
31DDFFABFF	J	JSZ	J,*p3{SZ=1}	101010101111111111000011111010		v115@9gQ4BtGeR4BtFeg0Q4Hei0QeAgH		[^SZ]!,*p2	97.50%	4914/5040	31BDFEEBFF
31DDFFAEFE	J	JSO	J,*p3{SO=1}	000000000000000000001111111111		v115@Ehi0GeR4g0FeR4RpHeRpJeAgH		[^SO]!,*p2	99.84%	5032/5040	31BDFEFAFE
31DDFFAEFF	J	JSO	J,*p3{SO=1}	1		v115@9gRpHeRpR4Feg0R4Gei0QeAgH		[^SO]!,*p2	98.29%	4954/5040	31BDFEFAFF
31EDABAFFF	S	TIJS	S,*p4{TIJ=1}	111111110000000000000000111111111011110000101010001000000000001111000000000000001000001000001000		v115@Ehi0Hewwg0EeR4ywDeR4zhJeAgH		[^TIJ]!,*p3	77.46%	3904/5040	31F5AAFBFF
31EDABEBFF	S	TISZ	S,*p4{TIZ=1}	1		v115@BhzhGeQ4BtFewwR4BtDeywQ4MeAgH		[^TIZ]!,*p3	82.82%	4174/5040	31F5ABEBFF
31EDAEDFFF	S	TLSS	S,*p4{TLS=1}	1		v115@9gwwIexwHewwT4DeglT4CeilJeAgH		[^TLS]!,*p3	87.06%	4388/5040	31F5AFB7FF
31EDAEEBFF	S	TLSZ	S,*p4{TLZ=1}	000001111000000000000000000000000111100000001111111100000000000000000000000000000000000000000000		v115@EhR4AtFeR4BtEeywAtglFewwilJeAgH		[^TLZ]!,*p3	90.95%	4584/5040	31F5AFABFF
31EDAEEEFF	S	TLSO	S,*p4{TLO=1}	000000000000000011111111000010000000000000000011110000000010000010000010111111111011110000101010		v115@9gilGeglywFeRpwwR4EeRpR4PeAgH		[^TLO]!,*p3	90.00%	4536/5040	31F5AFBAFF
31EDAF9FFF	S	TJSS	S,*p4{TJS=1}	1		v115@9gh0wwGeg0ywFeg0T4EeT4PeAgH		[^TJS]!,*p3	90.95%	4584/5040	31F5AEF7FF
31EDAFAEFE	S	TJSO	S,*p4{TJO=1}	101011111111101000111100101100101100111111111111111111111111101100101100001111000000111111110000		v115@9gwwIexwFeRpwwR4Deg0RpR4Eei0JeAgH		[^TJO]!,*p3	82.62%	4164/5040	31F5AEFAFE
31EDAFAEFF	S	TJSO	S,*p4{TJO=1}	1		v115@9gh0wwGeg0ywFeg0R4EeRpR4FeRpJeAgH		[^TJO]!,*p3	75.67%	3814/5040	31F5AEFAFF
31EDAFDBFF	S	TSSZ	S,*p4{TSZ=1}	111111111111111111111111111000111000111000111111111010101111000010111111110000001111000000111000		v115@9gwwBtGexwBtFewwT4EeT4PeAgH		[^TSZ]!,*p3	90.99%	4586/5040	31F5AFE7FF
31EDAFDEFF	S	TSSO	S,*p4{TSO=1}	1		v115@9gwwIexwHewwT4CeRpT4DeRpJeAgH		[^TSO]!,*p3	90.48%	4560/5040	31F5AFF6FF
31EDAFEAFF	S	TSZO	S,*p4{TZO=1}	111111111111111111111111000000000000000000000000111111110000000011110000111111110000000011110000		v115@FhR4GeR4wwRpDeBtxwRpEeBtwwJeAgH		[^TZO]!,*p3	86.79%	4374/5040	31F5AFEAFF
31EDBAAFFD	S	ILJS	S,*p4{ILJ=1}	001101001111111101111000000000111111111111111111111111010111100011111111010101001101001101001101		v115@9gh0Heg0Ieg0R4BezhglR4EeilJeAgH		[^ILJ]!,*p3	84.29%	4248/5040	31F5BABBFD
31EDBAAFFE	S	ILJS	S,*p4{ILJ=1}	000000000000000000000000000000000000000011111111000000111111111111111111111111000000000000000000		v115@FhR4GeR4g0ilBezhg0glGeh0JeAgH		[^ILJ]!,*p3	80.32%	4048/5040	31F5BABBFE
31EDBAAFFF	S	ILJS	S,*p4{ILJ=1}	1		v115@9gwhFei0whFeglQ4g0whFeglR4whFehlQ4JeAgH		[^ILJ]!,*p3	76.59%	3860/5040	31F5BABBFF
31EDBADFFD	S	ILSS	S,*p4{ILS=1}	000000000000000000000000000000111111111111111111111111000000000000000000000000000000000000000000		v115@DhzhFeT4EeT4glGeilJeAgH		[^ILS]!,*p3	95.60%	4818/5040	31F5BBB7FD
31EDBADFFE	S	ILSS	S,*p4{ILS=1}	001101001111111100011110000000111111111111111111111111001101010111100011111111010101001101001101		v115@ShT4zhglT4CeilJeAgH		[^ILS]!,*p3	92.98%	4686/5040	31F5BBB7FE
31EDBADFFF	S	ILSS	S,*p4{ILS=1}	000000111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000		v115@9gilGeglT4EeT4FezhPeAgH		[^ILS]!,*p3	88.73%	4472/5040	31F5BBB7FF
31EDBAEBFE	S	ILSZ	S,*p4{ILZ=1}	101100101111111110100111100010111111111111111111111111101100101100000111100011111111000000101100		v115@9gwhHeAtwhGeBtwhEeR4AtglwhDeR4ilJeAgH		[^ILZ]!,*p3	99.84%	5032/5040	31F5BBABFE
31EDBAEBFF	S	ILSZ	S,*p4{ILZ=1}	010011010001111001011111111101000001111000001111111100010011010011111111111111111111111111010011		v115@9gwhilFewhglAtGewhBtR4EewhAtR4PeAgH		[^ILZ]!,*p3	98.41%	4960/5040	31F5BBABFF
31EDBAEEF9	S	ILSO	S,*p4{ILO=1}	000100000000111100000000000000010000111101010111111111000100000100000100000000000011111111000000		v115@9gzhFeglRpGeglRpR4EehlR4PeAgH		[^ILO]!,*p3	98.49%	4964/5040	31F5BBBAF9
